Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Micronesia, Fed. Sts.",FSM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.00122833,NA
Moldova,MDA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,91.36379242,92.66272736,92.37393951,90.98954773,87.78560638,87.57080078,87.71829224,87.51560974,87.59101105,87.81111145,87.92875671,87.85463715,87.14634705,NA
Monaco,MCO,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,MNG,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,89.55140686,82.55950928,87.43434143,87.91391754,91.66928864,88.99362946,87.72599792,95.45365143,97.295578,97.82787323,97.3006134,94.82492065,94.94515991,NA
Montenegro,MNE,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,97.34278107,NA,97.91654968,98.46237183,95.30744934,94.10468292,NA,NA,91.92591095,94.23789215,NA,NA,92.8965683
Morocco,MAR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,83.93228149,85.21161652,85.04203796,86.00447845,87.27507019,88.62529755,89.71112061,90.34358215,94.44905853,96.85996246,97.32385254,97.64438629,98.42964172,NA
Mozambique,MOZ,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,54.83705902,NA,67.25665283,72.14917755,75.81716919,80.69683838,84.13067627,85.37262726,86.91483307,84.93827057,85.35648346,86.54164886,87.55632782,NA
Myanmar,MMR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,88.90026093,90.70079041,89.24047852,88.95819092,88.65766144,88.81719971,89.37989044,88.08097839,87.74733734,NA,NA,NA,94.52787781,NA
Namibia,NAM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,89.51743317,89.32745361,86.86003113,86.97750092,85.61078644,86.86811066,86.15222168,86.00579071,85.7854538,NA,87.71604919,89.74369812,NA,NA
Nauru,NRU,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.49635315,NA,86.42714691,NA
Nepal,NPL,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,80.40180206,81.08563995,NA,NA,NA,NA,NA,NA,98.44744873,99.38301086,98.83075714,94.46533966,96.88674927
Netherlands,NLD,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,99.28130341,99.11634064,98.42447662,98.22811127,98.54886627,99.22441101,99.30766296,99.46388245,99.67053223,99.63829041,99.58650208,NA,NA,NA
New Caledonia,NCL,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,96.65480042,97.80169678,98.08080292,98.90444183,98.96819305,99.53024292,99.45913696,99.29821777,99.31358337,98.94052887,98.33248138,98.26602936,98.42878723,NA
Nicaragua,NIC,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,91.7514801,NA,92.60523987,92.44703674,96.6230011,96.36431885,97.26457214,NA,96.95249939,NA,NA,NA,NA,NA
Niger,NER,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,34.29586029,38.0164299,41.49518967,41.80241013,42.52505875,43.78419113,47.82099915,51.6385994,54.6509819,59.38156891,61.25801849,61.77870941,61.01873016,NA
Nigeria,NGA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,66.12439728,66.56848145,67.05609131,70.0036087,63.11450958,64.04385376,63.83720016,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,99.73963928,99.85574341,99.43080139,98.58247375,98.63913727,99.17321777,99.33680725,99.15959167,99.00771332,99.27304077,99.70134735,99.86459351,99.88796234,NA
Oman,OMN,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,83.73491669,81.20987701,NA,NA,NA,NA,NA,92.05841064,NA,95.9783783,96.64914703,94.35671997,91.0933609,NA
Pakistan,PAK,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,59.03757095,61.0006218,66.63619995,68.74133301,66.28188324,71.12348938,71.91156006,73.31009674,74.67796326,71.74027252,71.30375671,70.05567932,72.97920227,NA
Palau,PLW,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.91931152,98.96391296,NA
Panama,PAN,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,98.1145401,NA,98.02358246,97.64147186,98.1838913,97.99421692,97.53085327,95.14430237,97.35520172,96.82717896,96.59417725,95.8973465,NA,NA
Papua New Guinea,PNG,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.01087189,NA,NA,NA
Paraguay,PRY,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,95.6307373,94.86489868,94.2161026,94.80883026,93.09816742,91.34175873,89.84886932,88.91356659,89.01390839,88.94908142,88.54506683,NA,NA,NA
Peru,PER,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,97.69223022,99.53690338,96.5874176,96.27115631,96.20217133,95.998703,95.92118835,96.1459198,96.1712265,95.92321777,90.99105835,93.1593399,92.81157684,NA
Philippines,PHL,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,89.59513092,89.86772156,89.3286972,88.56578827,86.86312866,87.34262085,88.65450287,90.81726837,NA,NA,NA,95.98439789,NA,NA
Poland,POL,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,95.76125336,95.40978241,95.06411743,94.77662659,95.01394653,95.17920685,95.420578,96.15473938,96.62336731,96.61450195,96.92891693,96.94361115,NA,NA
Portugal,PRT,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,99.20291901,99.30413055,98.83782959,98.93245697,98.7986908,98.60871124,NA
Puerto Rico,PRI,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,87.25739288,80.39737701,81.45715332,81.60752106,NA,NA
Qatar,QAT,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,92.05783844,94.27800751,NA,92.17536926,82.07665253,87.27217102,NA,89.87612915,87.53801727,92.09111786,NA,NA,NA,NA
Romania,ROM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,90.90888977,93.84129333,95.62184906,94.16052246,92.76746368,92.57684326,88.5565033,88.99095154,88.8449173,88.34693146,86.98699951,NA,NA,NA
Russian Federation,RUS,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,90.0486908,90.43630981,92.40392303,93.91953278,NA,95.34651947,96.24356079,96.14569092,95.21312714,NA
Rwanda,RWA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,82.00988007,88.47068024,NA,NA,NA,NA,NA,NA,98.50698853,NA,NA,96.12130737,NA,NA
Samoa,WSM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,98.37023926,NA,98.27545166,95.36434937,93.84516144,94.79989624,NA,96.05325317,NA
San Marino,SMR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,91.99762726,92.20281219,NA,92.70894623,NA,NA,NA
Sao Tome and Principe,STP,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,96.23319244,98.51531982,97.36052704,95.79785156,NA,92.3028717,93.12088776,94.35325623,94.65856171,NA,NA,94.70871735,95.0563736,94.9107132
Saudi Arabia,SAU,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,84.96198273,90.32093811,90.71642303,92.98592377,95.97566986,96.41564941,NA
Senegal,SEN,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,64.11933136,62.6852417,63.75991821,65.88297272,68.3217926,69.03378296,69.13706207,69.77072144,70.02619934,71.65258789,NA,71.12014771,NA
Serbia,SRB,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,99.70359039,99.86248016,98.34468079,96.99485016,94.22315216,92.7472229,95.70456696,94.43076324,94.79515839,96.24176788,NA
Seychelles,SYC,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,93.47588348,95.25074005,95.42774963,95.49491882,NA,NA,NA,NA,NA,NA,NA,NA,94.68504333,NA
Sierra Leone,SLE,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.93863678,NA,NA,NA
Singapore,SGP,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sint Maarten (Dutch part),SXM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,SVN,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,94.58696747,95.69299316,97.7261734,97.0848465,96.64521027,97.40605927,97.39981079,97.25158691,97.24368286,97.10101318,97.67511749,97.38535309,97.73995209,NA
Solomon Islands,SLB,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,75.52365875,80.03771973,80.72901917,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,86.90071106,86.83334351,85.18454742,83.32678986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.58982086,NA,NA,NA,NA
Spain,ESP,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,99.82824707,99.86628723,99.73950195,99.65618134,99.72084045,99.83843231,99.77748871,99.64344025,99.563797,99.62541962,99.6437912,99.46488953,98.93821716,NA
Sri Lanka,LKA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,99.92472839,99.61672974,96.84809875,97.2529068,96.60333252,96.24604034,95.54279327,93.24038696,94.93064117,95.08434296,95.37126923,96.38272095,97.17662048,NA
St. Kitts and Nevis,KNA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,93.79730225,94.51133728,94.55686188,93.44364929,NA,86.83773804,80.03581238,89.2857132,83.18888092,84.5980072,81.02223206,79.46076965,78.96807098,NA
St. Lucia,LCA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,97.47290039,95.93753815,94.31020355,91.94069672,94.26032257,93.04283905,NA,NA,NA,NA,NA,NA,NA,NA
St. Martin (French part),MAF,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,97.82655334,97.92175293,97.1264801,96.0693512,NA,95.40891266,94.64138031,94.64118195,93.92923737,92.3197403,94.79341888,91.58258057,85.68197632,NA
Sudan,SDN,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.88964081,53.780159,NA,NA,NA
Suriname,SUR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,88.3925705,90.98207855,87.37587738,92.36196136,94.99491882,NA,96.97499084,NA,83.80201721,91.39312744,NA
Swaziland,SWZ,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,72.38265991,72.57450104,75.15235901,76.14411163,82.15499878,84.74136353,NA,NA,NA,NA,NA,78.50708008,NA,NA
Sweden,SWE,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,99.5222168,99.15897369,96.94846344,95.45850372,95.14266968,96.28533936,98.47808075,99.32996368,99.37966919,99.47389221,99.59101105,99.42095184,99.47046661,NA
Switzerland,CHE,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,95.1740799,94.94316864,94.53682709,93.4917984,93.05577087,93.00778198,93.64730835,93.78296661,93.72110748,93.64006805,93.47995758,93.63890076,93.77429962,NA
Syrian Arab Republic,SYR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,94.88272095,91.70567322,92.52017212,92.58045197,89.92221069,91.00946808,91.74508667,92.78710175,NA,NA,NA,66.66407776,NA,NA
Tajikistan,TJK,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,95.85230255,96.95684052,96.90574646,97.43978119,97.28318787,96.16346741,97.57569122,97.18605804,97.62506104,97.32936096,97.78623962,98.00354004,96.75997925,97.33355713
Tanzania,TZA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,72.3332901,80.72917175,85.0178833,89.28662109,94.59886932,NA,95.63292694,NA,88.71224976,NA,84.20359039,80.89861298,NA,NA
Thailand,THA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,94.10195923,94.50640869,95.06855011,96.34033966,NA,NA,NA,NA,92.35607147,NA
Timor-Leste,TMP,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,76.57646179,86.2692337,95.68398285,98.31826782,96.78865814,97.12941742,96.64362335,NA
Togo,TGO,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,88.27436829,86.18099213,88.47000122,87.89652252,90.36019897,88.04826355,89.12848663,NA,NA,NA,NA,NA,91.16780853,NA
Tonga,TON,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,95.4495697,98.82955933,98.70298004,NA,NA,NA,NA,NA,95.5717926,93.12846375,87.19019318,NA
Trinidad and Tobago,TTO,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,89.87552643,90.98529816,91.67160797,88.69126892,NA,93.50524139,94.37867737,95.23065948,95.23793793,NA,NA,NA,NA,NA
Tunisia,TUN,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,98.53331757,98.58550262,98.69954681,98.86972046,97.40632629,96.23335266,96.42722321,97.62204742,98.94512177,99.63420105,98.81273651,98.56517792,NA,NA
Turkey,TUR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,96.7097702,97.14839935,97.47682953,97.78913879,98.1366272,98.60756683,97.99826813,95.61943817,96.3258667,95.37837219,92.69954681,92.90035248,NA,NA
Turkmenistan,TKM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turks and Caicos Islands,TCA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,TUV,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.59343719,NA
Uganda,UGA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,93.48590088,90.20204163,93.06697845,NA,93.65028381,NA,NA
Ukraine,UKR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,93.4447403,87.7902832,87.24868011,89.08276367,88.24845886,87.85125732,88.23287201,89.79936218,94.00456238,98.04025269,98.63449097,98.6481781,96.17550659,NA
United Arab Emirates,ARE,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,85.01522064,87.99767303,89.33718872,88.20774078,87.94638062,NA,82.81855774,85.45204926,85.58944702,87.81474304,87.55709839,90.7382431,NA
United Kingdom,GBR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,99.79078674,99.90814972,98.01226807,98.77790833,98.40897369,96.47029877,98.82121277,98.54135132,99.23429871,99.71890259,99.79006195,99.82743835,99.85433197,NA
United States,USA,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,94.99746704,94.74115753,93.37412262,93.68804169,94.81912231,95.86296082,96.26724243,94.81539154,93.62400055,92.91374207,93.16648102,92.77709198,93.09829712,NA
Uruguay,URY,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,97.35102081,99.71942902,97.83660126,98.92913818,99.12021637,99.53833008,NA,NA,99.20272064,NA,NA
Uzbekistan,UZB,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,94.33441162,92.38526917,91.36443329,91.83364105,91.91436005,NA,NA,NA,NA
Vanuatu,VUT,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,98.40765381,98.51737976,96.40312195,98.91435242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",VEN,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,91.27191162,89.99024963,90.25824738,89.43807983,89.68565369,90.95990753,89.05003357,91.02645111,91.51155853,91.81323242,91.79193115,91.07640839,90.66394043,NA
Vietnam,VNM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,92.92719269,NA,NA,90.18182373,91.28613281,NA,96.90271759,98.07318878,98.01474762,99.32473755,98.05641174,97.96511078,NA,NA
Virgin Islands (U.S.),VIR,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bank and Gaza,WBG,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,85.25019073,84.39129639,82.13667297,79.6724472,80.17671204,79.52926636,83.5856781,85.11309814,86.39826965,86.78877258,90.14975739,90.20919037,90.84055328,NA
"Yemen, Rep.",YEM,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,70.2805481,73.20555115,75.60825348,NA,NA,75.84295654,NA,80.71544647,NA,84.09149933,84.83733368,NA,NA
Zambia,ZMB,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,66.6103363,NA,80.19180298,88.53864288,88.33753204,89.88069916,91.95899963,87.44963074,85.29956818,88.71134186,90.09747314,87.40411377,NA,NA
Zimbabwe,ZWE,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,82.91166687,81.92897034,NA,NA,NA,NA,NA,NA,NA,NA,88.71687317,85.86238861,NA,NA
